,Carrera,Edad,Trabajo,Beca,Genero,EstadoCivil,CantidadHijos,Prom_cAplazo,A/P,Desemp1R,Desemp2N,Desemp3RN
1881,LA,27,N,N,F,Soltero,0,5.79,2.5714285714285716,0,0,0
1882,CPN,27,S,N,F,Soltero,0,6.91,3.7777777777777777,0,0,0
1883,CPN,29,N,S,F,Soltero,0,6.2,3.5555555555555554,0,0,0
1884,CPN,27,S,N,M,Soltero,0,5.36,2.0,0,0,0
1885,CPN,27,S,N,F,Soltero,0,6.0,2.6666666666666665,0,0,0
1886,CPN,27,S,N,M,Soltero,0,6.74,3.888888888888889,0,0,0
1887,CPN,27,S,N,F,Soltero,0,5.65,2.2222222222222223,0,0,0
1888,CPN,26,N,N,M,Soltero,0,5.78,4.666666666666667,1,0,0
1889,CPN,30,S,N,M,Soltero,0,5.62,1.8888888888888888,0,0,0
1890,CPN,26,S,N,F,Soltero,0,6.93,3.5555555555555554,0,0,0
1891,CPN,27,S,N,M,Soltero,0,6.03,2.6666666666666665,0,0,0
1892,CPN,27,N,N,M,Soltero,0,6.1,3.0,0,0,0
1893,LA,26,N,N,F,Casado,1,6.64,3.6666666666666665,0,0,0
1894,CPN,26,S,N,M,Soltero,0,5.28,2.0,0,0,0
1895,LA,30,S,N,M,Casado,0,7.28,3.111111111111111,0,1,0
1896,CPN,27,S,N,F,Soltero,0,6.44,3.4444444444444446,0,0,0
1897,LA,31,N,N,M,Soltero,0,7.0,3.4444444444444446,0,1,0
1898,LA,27,S,N,F,Soltero,0,7.77,3.7777777777777777,0,1,1
1899,CPN,28,S,N,F,Soltero,0,5.62,1.5555555555555556,0,0,0
1900,CPN,26,N,N,M,Soltero,0,5.6,2.6666666666666665,0,0,0
1901,CPN,26,S,N,F,Soltero,0,7.12,4.0,1,1,1
1902,CPN,26,S,N,M,Soltero,0,6.13,3.2222222222222223,0,0,0
1903,CPN,26,S,N,F,Soltero,0,6.0,2.3333333333333335,0,0,0
1904,CPN,26,S,N,F,Soltero,0,6.29,2.888888888888889,0,0,0
1905,CPN,28,N,N,F,Soltero,0,6.21,4.0,1,0,0
1906,CPN,26,S,N,F,Soltero,0,6.7,4.0,1,0,0
1907,LA,26,N,N,F,Soltero,0,6.69,4.0,1,0,0
1908,LA,27,S,N,F,Casado,0,7.72,3.7777777777777777,0,1,1
1909,CPN,27,N,N,F,Soltero,0,6.39,2.5555555555555554,0,0,0
1910,LE,28,S,N,M,Soltero,0,8.0,3.0,0,1,0
1911,CPN,28,N,N,F,Soltero,0,6.03,2.111111111111111,0,0,0
1912,LA,28,S,N,M,Soltero,0,7.61,4.0,1,1,1
1913,CPN,26,N,N,F,Soltero,0,7.72,4.0,1,1,1
1914,CPN,26,S,N,M,Soltero,0,5.36,1.4444444444444444,0,0,0
1915,CPN,33,S,N,M,Casado,2,6.26,3.0,0,0,0
1916,CPN,27,S,N,M,Soltero,0,6.6,3.111111111111111,0,0,0
1917,LA,31,S,S,F,Soltero,0,6.04,5.666666666666667,1,0,1
1918,CPN,28,S,N,M,Soltero,0,6.63,2.7777777777777777,0,0,0
1919,LA,27,S,N,M,Soltero,0,6.63,3.111111111111111,0,0,0
1920,LA,28,S,N,M,Soltero,0,6.95,4.0,1,0,0
1921,CPN,27,N,N,F,Soltero,0,5.4,2.111111111111111,0,0,0
1922,LA,27,N,N,F,Soltero,0,6.14,2.4444444444444446,0,0,0
1923,CPN,27,N,N,F,Soltero,0,7.4,0.8333333333333334,0,1,0
1924,LA,28,N,N,F,Soltero,0,6.03,2.111111111111111,0,0,0
1925,CPN,28,N,N,F,Soltero,0,7.67,1.0,0,1,0
1926,CPN,26,S,N,F,Soltero,0,6.38,3.2222222222222223,0,0,0
1927,CPN,26,S,N,F,Soltero,0,5.48,3.0,0,0,0
1928,CPN,27,N,N,F,Soltero,0,5.82,3.7777777777777777,0,0,0
1929,CPN,27,N,N,M,Soltero,0,6.23,3.5555555555555554,0,0,0
1930,LA,28,S,N,M,Soltero,0,6.53,2.5555555555555554,0,0,0
1931,LA,28,S,N,M,Soltero,0,6.39,3.7777777777777777,0,0,0
1932,CPN,27,S,N,F,Soltero,0,6.15,3.2222222222222223,0,0,0
1933,CPN,27,S,N,F,Soltero,0,5.51,2.2222222222222223,0,0,0
1934,CPN,27,N,N,F,Soltero,0,5.98,3.4444444444444446,0,0,0
1935,CPN,26,N,N,M,Soltero,0,6.71,4.0,1,0,0
1936,CPN,26,S,N,M,Soltero,0,6.76,4.0,1,0,0
1937,LE,27,N,N,M,Soltero,0,5.86,3.6666666666666665,0,0,0
1938,CPN,27,N,N,F,Soltero,0,6.73,3.888888888888889,0,0,0
1939,LA,28,S,N,F,Soltero,0,7.08,3.7777777777777777,0,1,0
1940,CPN,27,N,N,M,Soltero,0,7.73,3.888888888888889,0,1,1
1941,CPN,28,S,N,M,Soltero,0,6.0,3.888888888888889,0,0,0
1942,CPN,27,N,N,F,Soltero,0,6.35,3.4444444444444446,0,0,0
1943,CPN,27,S,N,M,Soltero,0,6.36,3.6666666666666665,0,0,0
1944,CPN,33,N,S,M,Soltero,0,6.95,3.3333333333333335,0,0,0
1945,CPN,27,S,N,F,Soltero,0,6.55,3.3333333333333335,0,0,0
1946,CPN,26,S,N,F,Soltero,0,6.41,4.0,1,0,0
1947,CPN,28,N,N,M,Soltero,0,5.75,2.888888888888889,0,0,0
1948,LA,28,N,N,M,Soltero,0,7.17,4.0,1,1,1
1949,LA,27,S,N,F,Soltero,0,7.2,4.0,1,1,1
1950,LA,27,S,N,F,Soltero,0,6.93,4.0,1,0,0
1951,LA,28,S,N,M,Soltero,0,6.65,3.7777777777777777,0,0,0
1952,LA,28,S,N,M,Soltero,0,7.38,4.777777777777778,1,1,1
1953,CPN,28,S,N,M,Soltero,0,7.57,1.1666666666666667,0,1,0
1954,CPN,27,S,S,F,Soltero,0,6.56,3.3333333333333335,0,0,0
1955,CPN,27,S,N,F,Soltero,0,6.0,3.0,0,0,0
1956,CPN,27,N,S,M,Soltero,0,6.57,3.4444444444444446,0,0,0
1957,LE,27,S,S,F,Soltero,0,7.03,3.6666666666666665,0,1,0
1958,CPN,27,S,N,F,Soltero,0,7.31,3.3333333333333335,0,1,0
1959,LA,26,N,N,M,Soltero,0,6.09,2.2222222222222223,0,0,0
1960,CPN,29,S,N,F,Soltero,0,5.85,3.6666666666666665,0,0,0
1961,CPN,27,N,N,F,Soltero,0,5.9,2.888888888888889,0,0,0
1962,CPN,28,N,N,M,Soltero,0,6.53,4.0,1,0,0
1963,CPN,26,S,N,F,Soltero,0,7.29,4.0,1,1,1
1964,CPN,26,S,N,F,Casado,0,5.52,2.111111111111111,0,0,0
1965,CPN,26,S,N,M,Soltero,0,5.98,3.5555555555555554,0,0,0
1966,LE,28,S,N,M,Soltero,0,6.79,3.6666666666666665,0,0,0
1967,LA,28,S,N,M,Soltero,0,6.54,6.6,1,0,1
1968,LA,28,S,N,M,Soltero,0,6.27,2.888888888888889,0,0,0
1969,CPN,26,N,N,M,Soltero,0,6.72,3.5555555555555554,0,0,0
1970,CPN,27,N,N,F,Soltero,0,6.47,3.6666666666666665,0,0,0
1971,CPN,26,S,N,F,Soltero,0,6.3,3.0,0,0,0
1972,LA,28,N,N,M,Soltero,0,6.09,3.75,0,0,0
1973,LA,27,N,N,F,Soltero,0,6.06,3.4444444444444446,0,0,0
1974,CPN,31,N,N,F,Casado,2,7.25,2.4444444444444446,0,1,0
1975,CPN,27,S,N,F,Soltero,0,5.96,2.0,0,0,0
1976,CPN,27,S,N,F,Soltero,0,7.41,3.6666666666666665,0,1,0
1977,CPN,30,S,N,F,Soltero,0,6.17,3.4444444444444446,0,0,0
1978,CPN,26,S,N,M,Soltero,0,5.78,2.6666666666666665,0,0,0
1979,CPN,28,S,N,M,Soltero,0,7.21,3.3333333333333335,0,1,0
1980,CPN,28,N,N,F,Soltero,1,5.63,1.8888888888888888,0,0,0
1981,LA,27,S,N,M,Soltero,0,8.31,3.888888888888889,0,1,1
1982,LA,27,S,N,F,Soltero,0,7.1,3.888888888888889,0,1,0
1983,LA,28,N,N,F,Soltero,0,7.31,3.2222222222222223,0,1,0
1984,CPN,26,N,N,M,Soltero,0,5.95,2.7777777777777777,0,0,0
1985,CPN,29,S,N,M,Soltero,0,4.89,1.6666666666666667,0,0,0
1986,CPN,36,N,N,M,Soltero,0,6.7,2.0,0,0,0
1987,CPN,28,S,N,F,Soltero,0,6.68,3.111111111111111,0,0,0
1988,LA,27,S,N,M,Soltero,0,7.83,2.888888888888889,0,1,0
1989,CPN,27,N,N,F,Soltero,2,6.62,2.4444444444444446,0,0,0
1990,CPN,26,N,N,M,Soltero,0,6.5,3.2222222222222223,0,0,0
1991,CPN,28,S,N,M,Soltero,0,6.44,4.0,1,0,0
1992,CPN,27,S,S,F,Soltero,0,7.11,3.3333333333333335,0,1,0
1993,CPN,27,N,N,F,Casado,0,6.6,3.888888888888889,0,0,0
1994,CPN,28,N,N,F,Soltero,1,6.56,3.5555555555555554,0,0,0
1995,LA,27,S,N,F,Soltero,0,6.03,4.0,1,0,0
1996,LA,27,N,N,F,Soltero,0,6.32,2.5555555555555554,0,0,0
1997,CPN,26,S,N,M,Soltero,0,6.64,3.3333333333333335,0,0,0
1998,LA,26,S,N,M,Soltero,0,6.96,4.0,1,0,0
1999,LA,27,N,N,F,Soltero,0,6.49,4.142857142857143,1,0,0
2000,CPN,27,N,N,F,Soltero,0,5.87,3.6666666666666665,0,0,0
2001,LE,27,N,N,F,Soltero,0,6.86,2.6666666666666665,0,0,0
2002,LA,27,N,N,F,Soltero,0,7.36,3.5,0,1,0
2003,CPN,26,N,N,F,Soltero,0,6.09,2.5555555555555554,0,0,0
2004,CPN,31,S,N,F,Otro,1,6.0,3.5555555555555554,0,0,0
2005,LA,27,N,N,M,Soltero,0,7.92,3.857142857142857,0,1,1
2006,LA,27,S,N,F,Soltero,0,7.32,3.6666666666666665,0,1,0
2007,CPN,26,N,N,F,Soltero,0,5.55,3.0,0,0,0
2008,CPN,26,N,N,F,Soltero,0,5.46,2.7777777777777777,0,0,0
2009,LA,28,N,N,M,Soltero,0,6.77,4.0,1,0,0
2010,CPN,26,S,N,M,Soltero,0,8.11,2.6666666666666665,0,1,0
2011,LA,26,S,N,M,Soltero,0,6.67,8.0,1,0,1
2012,CPN,27,S,N,F,Soltero,0,5.91,2.3333333333333335,0,0,0
2013,CPN,26,S,N,F,Soltero,0,6.7,3.3333333333333335,0,0,0
2014,CPN,29,S,N,M,Soltero,0,6.56,3.5555555555555554,0,0,0
2015,LA,27,N,S,F,Soltero,0,6.43,3.0,0,0,0
2016,CPN,27,S,N,M,Soltero,0,5.73,2.5555555555555554,0,0,0
2017,LA,27,N,N,F,Soltero,0,7.22,4.0,1,1,1
2018,CPN,26,S,N,M,Soltero,0,7.56,1.7777777777777777,0,1,0
2019,CPN,27,S,S,F,Soltero,0,6.31,4.0,1,0,0
2020,CPN,27,S,N,F,Soltero,0,6.13,4.0,1,0,0
2021,CPN,27,N,N,F,Soltero,0,6.26,2.6666666666666665,0,0,0
2022,CPN,26,S,N,M,Soltero,0,5.25,2.7777777777777777,0,0,0
2023,CPN,26,S,N,M,Soltero,0,6.95,3.111111111111111,0,0,0
2024,CPN,31,N,N,F,Soltero,1,5.47,1.7777777777777777,0,0,0
2025,CPN,26,S,N,F,Soltero,0,6.41,2.888888888888889,0,0,0
2026,CPN,27,N,N,F,Soltero,0,5.8,4.0,1,0,0
2027,CPN,27,N,N,F,Soltero,0,7.45,3.6666666666666665,0,1,0
2028,CPN,26,S,N,M,Soltero,0,5.85,2.4444444444444446,0,0,0
2029,CPN,27,S,N,F,Soltero,0,5.7,2.4444444444444446,0,0,0
2030,CPN,28,S,N,F,Soltero,0,7.19,3.111111111111111,0,1,0
2031,CPN,32,S,N,M,Soltero,0,6.52,4.125,1,0,0
2032,CPN,28,S,N,M,Casado,0,6.9,4.0,1,0,0
2033,CPN,34,S,N,F,Soltero,1,5.74,2.625,0,0,0
2034,CPN,26,N,N,F,Soltero,0,6.18,3.0,0,0,0
2035,CPN,26,S,N,M,Soltero,0,6.49,4.0,1,0,0
2036,CPN,25,N,N,F,Soltero,0,6.36,1.0,0,0,0
2037,LLO,25,N,N,F,Soltero,0,7.0,1.0,0,1,0
2038,CPN,25,N,N,M,Soltero,0,6.38,4.0,1,0,0
2039,CPN,25,N,N,F,Soltero,0,5.86,3.0,0,0,0
2040,CPN,25,N,N,M,Soltero,0,5.83,4.125,1,0,0
2041,CPN,26,S,N,F,Soltero,0,6.93,4.125,1,0,1
2042,CPN,30,S,N,F,Casado,1,6.55,1.125,0,0,0
2043,CPN,25,N,S,F,Soltero,1,6.78,3.875,0,0,0
2044,LA,25,S,N,F,Soltero,0,8.05,4.5,1,1,1
2045,CPN,26,N,N,F,Soltero,0,5.96,3.75,0,0,0
2046,LA,25,S,N,F,Soltero,0,7.79,4.5,1,1,1
2047,CPN,28,S,N,F,Soltero,0,5.74,2.875,0,0,0
2048,LA,26,S,N,M,Soltero,0,5.32,2.125,0,0,0
2049,CPN,26,N,N,M,Soltero,0,5.5,2.125,0,0,0
2050,LA,26,N,N,F,Soltero,0,7.25,4.5,1,1,1
2051,CPN,26,S,N,F,Soltero,0,6.09,4.25,1,0,0
2052,LA,28,N,N,M,Soltero,0,6.16,2.625,0,0,0
2053,CPN,26,S,N,F,Soltero,0,6.48,2.75,0,0,0
2054,CPN,25,N,N,F,Soltero,0,5.67,4.125,1,0,0
2055,CPN,26,S,N,M,Soltero,0,6.69,4.0,1,0,0
2056,CPN,25,S,N,M,Soltero,0,6.05,3.0,0,0,0
2057,CPN,26,N,N,M,Soltero,0,6.42,4.125,1,0,0
2058,LA,28,S,N,M,Soltero,0,5.58,1.625,0,0,0
2059,CPN,26,S,N,F,Soltero,0,5.73,3.0,0,0,0
2060,CPN,26,S,N,M,Soltero,0,6.44,1.25,0,0,0
2061,LLO,26,S,N,M,Soltero,0,6.0,0.5,0,0,0
2062,LA,27,N,N,M,Soltero,0,7.0,4.333333333333333,1,1,1
2063,CPN,26,N,N,F,Soltero,0,6.14,2.5,0,0,0
2064,CPN,25,N,N,M,Soltero,0,6.37,3.375,0,0,0
2065,CPN,27,S,N,F,Soltero,0,6.15,2.375,0,0,0
2066,LA,26,S,N,M,Soltero,0,6.53,4.5,1,0,1
2067,CPN,26,S,N,F,Soltero,0,6.48,4.25,1,0,0
2068,LA,26,N,N,M,Soltero,0,6.21,1.875,0,0,0
2069,CPN,27,N,N,F,Soltero,0,5.93,3.375,0,0,0
2070,CPN,27,S,N,F,Soltero,0,5.86,3.0,0,0,0
2071,CPN,26,S,N,M,Soltero,1,6.28,4.5,1,0,1
2072,CPN,26,N,N,F,Soltero,0,6.56,3.875,0,0,0
2073,CPN,26,S,N,F,Soltero,0,6.0,4.125,1,0,0
2074,CPN,25,N,N,M,Soltero,0,6.91,4.5,1,0,1
2075,CPN,25,N,N,M,Soltero,0,6.15,3.75,0,0,0
2076,CPN,26,S,N,M,Casado,0,5.5,3.0,0,0,0
2077,LA,32,S,N,F,Soltero,1,6.82,1.125,0,0,0
2078,CPN,26,N,N,M,Soltero,0,5.0,1.125,0,0,0
2079,LA,27,S,N,F,Soltero,0,5.9,3.5,0,0,0
2080,CPN,25,S,N,M,Soltero,0,6.63,4.0,1,0,0
2081,CPN,26,S,N,F,Soltero,0,7.19,4.0,1,1,1
2082,CPN,28,S,N,F,Soltero,0,6.04,3.5,0,0,0
2083,CPN,33,S,N,F,Casado,0,5.57,4.0,1,0,0
2084,LA,26,S,N,M,Soltero,0,7.5,4.0,1,1,1
2085,CPN,26,S,N,F,Soltero,0,6.93,4.0,1,0,0
2086,LA,27,N,N,M,Soltero,0,6.62,2.625,0,0,0
2087,LLO,26,S,N,F,Soltero,0,7.75,2.0,0,1,0
2088,CPN,26,N,S,F,Soltero,0,5.89,4.125,1,0,0
2089,CPN,29,N,N,F,Casado,3,6.7,2.0,0,0,0
2090,CPN,27,N,N,F,Soltero,1,6.79,2.125,0,0,0
2091,CPN,26,S,N,F,Soltero,0,7.06,3.5,0,1,0
2092,CPN,26,S,N,F,Soltero,0,6.66,2.5,0,0,0
2093,CPN,26,N,N,F,Soltero,0,6.24,4.5,1,0,1
2094,CPN,26,S,N,M,Soltero,0,6.46,3.0,0,0,0
2095,LA,27,N,N,M,Soltero,0,7.14,3.25,0,1,0
2096,LA,26,S,N,F,Soltero,0,7.48,4.625,1,1,1
2097,CPN,26,N,N,F,Soltero,0,6.2,2.5,0,0,0
2098,LA,26,N,N,M,Soltero,0,5.73,3.875,0,0,0
2099,CPN,26,N,N,F,Soltero,0,5.22,2.5,0,0,0
2100,CPN,25,N,N,M,Soltero,0,6.57,4.125,1,0,0
2101,LA,27,N,N,F,Soltero,0,7.44,4.625,1,1,1
2102,CPN,26,N,N,M,Soltero,0,5.6,2.25,0,0,0
2103,CPN,25,S,N,F,Soltero,0,7.54,4.5,1,1,1
2104,CPN,25,N,N,M,Soltero,0,7.26,4.5,1,1,1
2105,CPN,26,N,N,M,Soltero,0,6.38,3.375,0,0,0
2106,CPN,26,N,N,F,Soltero,0,5.35,1.125,0,0,0
2107,LA,26,N,N,F,Soltero,0,6.78,3.625,0,0,0
2108,CPN,26,N,N,F,Soltero,0,7.17,2.0,0,1,0
2109,LE,25,S,N,M,Soltero,0,8.2,4.125,1,1,1
2110,LA,26,S,N,F,Soltero,0,7.94,4.5,1,1,1
2111,LA,25,N,N,F,Soltero,0,5.49,2.875,0,0,0
2112,CPN,25,S,N,F,Soltero,0,5.98,3.125,0,0,0
2113,CPN,25,S,N,F,Soltero,0,6.54,2.25,0,0,0
2114,LA,25,S,N,F,Soltero,0,6.86,4.5,1,0,1
2115,CPN,26,S,N,M,Soltero,0,6.15,3.75,0,0,0
2116,CPN,28,N,N,M,Soltero,0,5.85,2.625,0,0,0
2117,CPN,25,S,N,M,Soltero,0,7.49,4.25,1,1,1
2118,CPN,26,N,N,F,Soltero,0,5.8,3.875,0,0,0
2119,CPN,25,N,N,M,Soltero,0,6.28,3.625,0,0,0
2120,CPN,25,S,N,M,Soltero,0,6.16,2.875,0,0,0
2121,CPN,25,S,N,F,Soltero,0,5.98,4.0,1,0,0
2122,LA,26,N,S,F,Soltero,0,7.31,3.875,0,1,1
2123,LA,26,N,S,F,Soltero,0,6.33,4.375,1,0,0
2124,CPN,25,N,N,F,Soltero,0,8.17,3.625,0,1,1
2125,CPN,25,S,N,M,Soltero,0,5.91,3.375,0,0,0
2126,CPN,26,S,N,M,Soltero,0,5.92,3.375,0,0,0
2127,CPN,26,S,N,F,Soltero,0,6.78,4.25,1,0,1
2128,CPN,26,N,N,F,Soltero,0,6.62,3.25,0,0,0
2129,LA,26,N,N,M,Soltero,0,5.37,2.75,0,0,0
2130,CPN,25,S,N,F,Soltero,0,6.74,3.75,0,0,0
2131,LA,25,N,S,M,Soltero,0,6.38,4.5,1,0,1
2132,CPN,26,S,N,F,Soltero,0,6.27,3.25,0,0,0
2133,CPN,26,N,N,F,Soltero,0,6.98,4.0,1,0,0
2134,CPN,26,S,N,F,Soltero,0,5.12,2.375,0,0,0
2135,CPN,25,S,N,F,Soltero,0,6.12,4.25,1,0,0
2136,CPN,28,N,N,F,Soltero,0,7.0,4.0,1,1,1
2137,LA,26,S,N,F,Soltero,0,7.05,4.375,1,1,1
2138,LA,27,N,N,F,Soltero,0,5.21,1.875,0,0,0
2139,LA,25,S,N,M,Soltero,0,6.51,4.125,1,0,0
2140,CPN,26,S,N,M,Soltero,0,6.45,3.25,0,0,0
2141,CPN,25,N,N,M,Soltero,0,5.22,2.375,0,0,0
2142,LA,26,S,S,F,Casado,1,6.33,2.625,0,0,0
2143,CPN,26,N,N,F,Soltero,0,6.08,1.75,0,0,0
2144,CPN,25,N,N,M,Soltero,0,6.28,3.75,0,0,0
2145,CPN,25,N,N,F,Soltero,0,6.98,4.125,1,0,1
2146,CPN,25,N,N,F,Soltero,0,6.7,4.375,1,0,1
2147,CPN,26,S,N,F,Soltero,0,6.79,4.0,1,0,0
2148,CPN,27,N,N,F,Soltero,0,6.29,2.25,0,0,0
2149,CPN,25,S,N,F,Soltero,0,7.64,4.375,1,1,1
2150,CPN,26,N,N,F,Soltero,0,6.47,4.0,1,0,0
2151,CPN,27,N,N,F,Soltero,0,6.52,2.625,0,0,0
2152,CPN,25,S,N,F,Soltero,0,6.95,3.875,0,0,0
2153,LA,25,S,N,F,Soltero,0,7.04,4.5,1,1,1
2154,CPN,26,S,N,M,Soltero,0,7.24,3.75,0,1,0
2155,LA,26,S,N,F,Soltero,0,6.63,4.375,1,0,1
2156,CPN,25,N,N,M,Soltero,0,5.95,4.0,1,0,0
2157,CPN,27,N,N,F,Soltero,0,6.46,2.875,0,0,0
2158,LA,25,N,N,M,Soltero,0,5.69,3.0,0,0,0
2159,LA,25,S,N,F,Soltero,0,6.76,4.5,1,0,1
2160,CPN,26,N,N,M,Soltero,0,5.44,2.0,0,0,0
2161,LA,26,S,N,F,Soltero,0,7.08,4.5,1,1,1
2162,CPN,26,S,N,F,Soltero,0,6.14,1.4,0,0,0
2163,CPN,25,S,N,M,Soltero,0,6.02,3.375,0,0,0
2164,CPN,26,N,N,F,Soltero,0,6.45,3.875,0,0,0
2165,CPN,27,N,N,F,Soltero,0,5.68,2.375,0,0,0
2166,CPN,25,S,N,M,Soltero,0,6.1,4.25,1,0,0
2167,CPN,25,N,N,F,Casado,0,6.3,2.0,0,0,0
2168,LA,26,N,N,F,Soltero,0,7.31,5.142857142857143,1,1,1
2169,LLO,26,N,N,F,Soltero,0,10.0,0.5,0,1,0
2170,CPN,26,N,N,F,Soltero,0,6.45,4.0,1,0,0
2171,CPN,26,N,N,F,Soltero,0,6.78,4.375,1,0,1
2172,CPN,27,N,N,F,Soltero,0,6.85,3.125,0,0,0
2173,CPN,25,N,N,M,Soltero,0,7.53,6.75,1,1,1
2174,CPN,25,S,N,M,Soltero,0,6.71,2.75,0,0,0
2175,CPN,25,N,N,F,Soltero,0,5.45,2.0,0,0,0
2176,CPN,25,S,N,F,Soltero,0,7.19,4.125,1,1,1
2177,CPN,26,N,N,F,Soltero,0,7.41,4.125,1,1,1
2178,CPN,27,N,N,F,Soltero,0,5.94,3.875,0,0,0
2179,LA,26,S,N,F,Soltero,0,8.06,4.625,1,1,1
2180,CPN,27,N,N,F,Soltero,0,5.03,1.5,0,0,0
2181,CPN,28,N,S,F,Soltero,0,6.28,3.125,0,0,0
2182,CPN,25,S,N,F,Soltero,0,6.14,4.0,1,0,0
2183,LA,26,N,N,F,Soltero,0,8.0,3.125,0,1,0
2184,LA,26,N,N,F,Soltero,0,6.23,2.875,0,0,0
2185,LA,26,S,N,F,Soltero,0,7.78,4.5,1,1,1
2186,CPN,28,S,N,F,Soltero,0,6.18,2.875,0,0,0
2187,CPN,26,N,N,F,Soltero,0,7.11,1.625,0,1,0
2188,CPN,26,N,N,F,Soltero,0,7.11,3.0,0,1,0
2189,CPN,26,N,S,F,Soltero,0,6.08,3.0,0,0,0
2190,CPN,26,S,N,F,Soltero,0,5.92,2.875,0,0,0
2191,CPN,26,N,N,F,Casado,2,4.75,1.75,0,0,0
2192,CPN,25,N,N,F,Soltero,0,6.04,3.25,0,0,0
2193,CPN,26,N,N,M,Soltero,0,6.86,2.125,0,0,0
2194,CPN,25,S,N,M,Soltero,0,7.35,3.25,0,1,0
2195,CPN,26,S,S,F,Soltero,0,6.84,3.0,0,0,0
2196,CPN,26,S,N,F,Soltero,0,6.44,3.125,0,0,0
2197,CPN,26,N,N,F,Casado,1,5.46,2.625,0,0,0
2198,CPN,26,S,N,F,Soltero,0,6.7,3.375,0,0,0
2199,CPN,25,N,N,M,Soltero,0,6.12,2.75,0,0,0
2200,CPN,26,S,N,M,Soltero,0,5.45,2.5,0,0,0
2201,CPN,26,N,N,F,Soltero,0,6.9,4.25,1,0,1
2202,LA,28,S,N,F,Soltero,0,5.88,3.125,0,0,0
2203,CPN,25,S,N,M,Soltero,0,6.15,3.25,0,0,0
2204,CPN,25,N,N,M,Soltero,0,6.23,2.25,0,0,0
2205,CPN,25,N,N,M,Soltero,0,6.45,3.875,0,0,0
2206,CPN,26,S,N,M,Soltero,0,6.32,3.5,0,0,0
2207,CPN,25,S,N,M,Soltero,0,6.66,4.5,1,0,1
2208,LA,28,S,N,M,Soltero,0,9.11,4.5,1,1,1
2209,LA,25,S,N,F,Soltero,0,6.09,2.625,0,0,0
2210,CPN,26,S,N,F,Soltero,0,6.12,4.0,1,0,0
2211,CPN,26,N,N,F,Soltero,0,6.38,2.125,0,0,0
2212,LLO,26,N,N,F,Soltero,0,7.6,1.6666666666666667,0,1,0
2213,CPN,25,N,S,M,Soltero,0,7.58,6.6,1,1,1
2214,CPN,27,N,N,F,Soltero,0,6.76,2.875,0,0,0
2215,LA,26,S,N,M,Soltero,0,7.03,4.5,1,1,1
2216,CPN,26,N,N,F,Soltero,0,6.96,4.5,1,0,1
2217,CPN,26,N,N,M,Soltero,0,5.4,3.25,0,0,0
2218,CPN,25,S,N,F,Soltero,0,4.57,3.0,0,0,0
2219,LA,28,S,N,M,Soltero,0,7.45,2.25,0,1,0
2220,LA,26,S,N,F,Soltero,0,7.37,5.142857142857143,1,1,1
2221,LA,28,S,N,M,Soltero,0,6.92,5.142857142857143,1,0,1
2222,CPN,33,S,N,F,Soltero,0,6.14,3.7142857142857144,0,0,0
2223,CPN,26,N,S,F,Soltero,0,6.88,4.0,1,0,0
2224,LA,29,S,N,F,Soltero,0,8.45,5.142857142857143,1,1,1
2225,LA,26,S,N,M,Soltero,0,7.72,4.285714285714286,1,1,1
2226,LA,24,N,N,M,Soltero,0,6.83,4.571428571428571,1,0,1
2227,LA,24,S,N,M,Soltero,0,5.95,3.2857142857142856,0,0,0
2228,CPN,24,S,N,M,Soltero,0,5.89,1.0,0,0,0
2229,CPN,24,N,N,M,Soltero,0,5.2,2.7142857142857144,0,0,0
2230,CPN,24,N,N,F,Soltero,0,6.52,2.7142857142857144,0,0,0
2231,CPN,24,S,N,F,Soltero,0,7.08,4.714285714285714,1,1,1
2232,LA,26,N,N,M,Soltero,0,5.74,3.857142857142857,0,0,0
2233,CPN,25,N,N,F,Soltero,0,7.54,4.714285714285714,1,1,1
2234,CPN,27,S,S,F,Soltero,0,5.63,2.0,0,0,0
2235,CPN,24,S,N,F,Soltero,0,6.27,4.714285714285714,1,0,1
2236,CPN,24,N,N,F,Soltero,0,6.64,3.142857142857143,0,0,0
2237,CPN,25,N,S,M,Soltero,0,7.29,2.7142857142857144,0,1,0
2238,CPN,25,S,N,M,Soltero,0,6.34,3.7142857142857144,0,0,0
2239,CPN,24,S,S,M,Soltero,0,7.3,4.714285714285714,1,1,1
2240,CPN,25,N,N,F,Soltero,0,7.2,3.5714285714285716,0,1,0
2241,LA,24,S,N,M,Soltero,0,7.05,4.857142857142857,1,1,1
2242,LE,24,S,N,M,Soltero,0,6.97,3.4285714285714284,0,0,0
2243,CPN,24,N,N,M,Soltero,0,7.69,5.142857142857143,1,1,1
2244,CPN,25,S,N,F,Soltero,0,5.86,1.8571428571428572,0,0,0
2245,LLO,26,S,N,M,Soltero,0,8.6,9.0,1,1,1
2246,LA,25,S,N,F,Soltero,0,5.45,2.857142857142857,0,0,0
2247,LA,24,N,N,M,Soltero,0,7.19,4.0,1,1,1
2248,CPN,26,N,N,F,Soltero,0,6.18,2.2857142857142856,0,0,0
2249,CPN,24,N,N,F,Soltero,0,7.34,4.714285714285714,1,1,1
2250,LA,25,N,N,M,Soltero,0,7.14,3.2857142857142856,0,1,0
2251,LA,25,S,N,M,Soltero,0,7.0,4.857142857142857,1,1,1
